"Path","LineNumber","Content"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","692","'stamps'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","694","'stamps'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","703","'points'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","707","'points'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","744","""decimal"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","791","""decimal"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","822","'points'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","825","""w-3.5 h-3.5 shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","859","'points'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","866","'stamps'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","869","""w-3.5 h-3.5 shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","969","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","975","'builtin'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","991","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1010","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1021","'builtin'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1068","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1075","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1079","'close'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1083","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1096","""checkbox"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1129","'points'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1136","""decimal"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1153","""decimal"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1167","'points'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1208","'points'"
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1257","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-loyalty-merchant-settings.tsx","1262","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","33","'currency'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","79","'returned'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","140","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","152","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","207","'month'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","213","'short'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","300","'locale'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","407","'visible'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","414","'visibilitychange'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","417","'visibilitychange'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","507","'short'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","508","'short'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","516","""w-5 h-5 shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","518","'title'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","532","""w-5 h-5 shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","580","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","670","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","686","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","713","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","733","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","742","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","763","""w-4 h-4 shrink-0 text-[#2563eb]"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","774","'border-[#2563eb] bg-[#2563eb]/5 dark:bg-[#2563eb]/10 ring-2 ring-[#2563eb]/25'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","829","""w-6 h-6 animate-spin shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","846","""tablist"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","852","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","883","""progressbar"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","912","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","916","""w-4 h-4 shrink-0 opacity-80"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","945","""divide-y divide-slate-100 dark:divide-zinc-800"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","986","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1001","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1030","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1040","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1041","'returned'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1050","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1090","""space-y-4 w-full min-w-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1127","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1133","""w-4 h-4 animate-spin shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1135","""w-4 h-4 shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1146","""w-3.5 h-3.5 shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1161","""w-5 h-5 shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1179","'border-[#2563eb] bg-[#2563eb]/5 dark:bg-[#2563eb]/10 ring-2 ring-[#2563eb]/30'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1204","""emerald"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1205","""loyalty"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1211","""violet"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1212","""staff"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1224","""dialog"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1240","'returned'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1245","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1249","'close'"
"D:\aaaempire-reputation-ai\components\banano\banano-omnipresent-dashboard.tsx","1293","'returned'"
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","175","""w-8 h-8 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","243","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","251","""checkbox"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","331","""percent"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","332","""fixed"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","335","'percent'"
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","352","'fixed'"
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","394","""checkbox"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","441","""percent"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","442","""fixed"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","445","'percent'"
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","463","'fixed'"
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","506","""checkbox"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","556","""percent"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","557","""fixed"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","560","'percent'"
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","578","'fixed'"
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","623","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-parametres-panel.tsx","628","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-public-join-form.tsx","131","""block mb-1"""
"D:\aaaempire-reputation-ai\components\banano\banano-public-join-form.tsx","166","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-sentinel-live-feed.tsx","83","'enroll'"
"D:\aaaempire-reputation-ai\components\banano\banano-sentinel-live-feed.tsx","132","'voucher'"
"D:\aaaempire-reputation-ai\components\banano\banano-sentinel-live-feed.tsx","133","'unknown'"
"D:\aaaempire-reputation-ai\components\banano\banano-sentinel-live-feed.tsx","316","""max-h-[min(70vh,560px)] overflow-y-auto divide-y divide-zinc-800/80"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","74","""numeric"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","81","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","86","""w-3.5 h-3.5 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","250","'Escape'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","252","'keydown'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","253","'keydown'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","298","'settings'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","308","'customer'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","422","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","429","""checkbox"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","459","""decimal"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","484","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","489","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","506","""truncate"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","508","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","533","""relative"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","538","""combobox"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","558","""w-4 h-4 shrink-0 animate-spin text-[#2563eb]"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","570","""listbox"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","577","""w-3.5 h-3.5 animate-spin shrink-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","578","'searching'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","585","""border-b border-slate-100 dark:border-zinc-800 last:border-0"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","587","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","606","""numeric"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","615","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","620","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","627","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","664","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","668","'deactivate'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","672","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","676","'reactivate'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","680","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","687","""w-4 h-4 opacity-80"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","688","'delete'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","700","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","701","'close'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","709","""dialog"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","730","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","736","'close'"
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","742","""block"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","761","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","769","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-staff-settings.tsx","774","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","67","'numeric'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","71","'short'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","72","'short'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","74","'currency'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","172","'percent'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","175","'fixed'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","233","'dashboard'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","234","'dashboard'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","269","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","277","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","284","""button"""
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","297","'dashboard'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","319","'transact'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","357","'dashboard'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","358","'fullscreen'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","404","'available'"
"D:\aaaempire-reputation-ai\components\banano\banano-terminal-app.tsx","500","'transact'"
